## J. Moustakas, Siena, 2015 May 7
##
## Table of forbidden nebular emission lines and their rest-frame
## wavelengths.  The ratio column is a dummy column needed by
## desisim.templates.
## 
## The wavelengths are laboratory wavelengths in air (Angstroms).
## 
# 1 name
# 2 wave 
# 3 ratio
[OIII]_5007 5006.842 1.0
[OIII]_4959 4958.911 1.0
 [NII]_6584 6583.458 1.0
 [NII]_6548 6548.043 1.0
 [SII]_6716 6716.440 1.0
 [SII]_6731 6730.815 1.0
 [OII]_3726 3726.032 1.0
 [OII]_3729 3728.814 1.0
